year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom
2024,Шортандинский,Shortandy,51.7,70.99,sunflower,14.6,16.87,323.2,1390.3,5,8,440.4,93.1
2025,Атбасарский,Atbasar,51.81,68.36,barley,15.96,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Атбасарский,Atbasar,51.81,68.36,flax,7.89,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Атбасарский,Atbasar,51.81,68.36,oats,16.05,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Атбасарский,Atbasar,51.81,68.36,rapeseed,18.52,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Атбасарский,Atbasar,51.81,68.36,spring_wheat,15.01,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Атбасарский,Atbasar,51.81,68.36,sunflower,13.21,18.19,234.2,1492.7,5,12,497.6,63.8
2025,Буландынский,Bulandy,52.63,70.42,barley,17.47,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Буландынский,Bulandy,52.63,70.42,flax,8.63,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Буландынский,Bulandy,52.63,70.42,oats,17.58,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Буландынский,Bulandy,52.63,70.42,rapeseed,20.28,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Буландынский,Bulandy,52.63,70.42,spring_wheat,16.43,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Буландынский,Bulandy,52.63,70.42,sunflower,14.46,17.62,233.2,1379.7,5,9,465.8,14.6
2025,Бурабайский,Burabay,52.94,70.31,barley,17.64,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Бурабайский,Burabay,52.94,70.31,flax,8.72,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Бурабайский,Burabay,52.94,70.31,oats,17.75,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Бурабайский,Burabay,52.94,70.31,rapeseed,20.48,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Бурабайский,Burabay,52.94,70.31,spring_wheat,16.59,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Бурабайский,Burabay,52.94,70.31,sunflower,14.6,17.55,231.2,1327.7,1,6,435.7,1.8
2025,Есильский,Esil,51.95,66.4,barley,15.62,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Есильский,Esil,51.95,66.4,flax,7.72,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Есильский,Esil,51.95,66.4,oats,15.72,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Есильский,Esil,51.95,66.4,rapeseed,18.14,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Есильский,Esil,51.95,66.4,spring_wheat,14.69,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Есильский,Esil,51.95,66.4,sunflower,12.93,19.0,174.2,1559.4,12,18,522.2,26.9
2025,Жаксынский,Zhaksy,51.9,67.3,barley,15.46,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Жаксынский,Zhaksy,51.9,67.3,flax,7.64,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Жаксынский,Zhaksy,51.9,67.3,oats,15.55,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Жаксынский,Zhaksy,51.9,67.3,rapeseed,17.94,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,14.54,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Жаксынский,Zhaksy,51.9,67.3,sunflower,12.79,18.18,210.7,1458.0,5,12,495.4,35.1
2025,Зерендинский,Zerenda,53.05,69.15,barley,17.81,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Зерендинский,Zerenda,53.05,69.15,flax,8.8,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Зерендинский,Zerenda,53.05,69.15,oats,17.91,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Зерендинский,Zerenda,53.05,69.15,rapeseed,20.67,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Зерендинский,Zerenda,53.05,69.15,spring_wheat,16.75,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Зерендинский,Zerenda,53.05,69.15,sunflower,14.73,17.42,213.7,1396.8,2,13,464.5,-3.3
2025,Кокшетау,Kokshetau,53.29,69.39,barley,17.14,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Кокшетау,Kokshetau,53.29,69.39,flax,8.47,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Кокшетау,Kokshetau,53.29,69.39,oats,17.24,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Кокшетау,Kokshetau,53.29,69.39,rapeseed,19.89,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,16.12,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Кокшетау,Kokshetau,53.29,69.39,sunflower,14.18,18.05,209.1,1436.2,2,14,464.7,-1.7
2025,Сандыктауский,Sandyktau,52.45,68.75,barley,17.3,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Сандыктауский,Sandyktau,52.45,68.75,flax,8.55,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Сандыктауский,Sandyktau,52.45,68.75,oats,17.41,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,20.09,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,16.27,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Сандыктауский,Sandyktau,52.45,68.75,sunflower,14.32,17.39,251.6,1367.5,3,9,460.3,28.5
2025,Целиноградский,Tselinograd,51.18,71.03,barley,16.46,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Целиноградский,Tselinograd,51.18,71.03,flax,8.13,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Целиноградский,Tselinograd,51.18,71.03,oats,16.56,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Целиноградский,Tselinograd,51.18,71.03,rapeseed,19.11,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,15.48,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Целиноградский,Tselinograd,51.18,71.03,sunflower,13.62,19.24,242.5,1503.9,7,12,510.2,73.2
2025,Шортандинский,Shortandy,51.7,70.99,barley,16.8,18.61,223.1,1455.8,5,10,493.3,33.3
2025,Шортандинский,Shortandy,51.7,70.99,flax,8.3,18.61,223.1,1455.8,5,10,493.3,33.3
2025,Шортандинский,Shortandy,51.7,70.99,oats,16.9,18.61,223.1,1455.8,5,10,493.3,33.3
2025,Шортандинский,Shortandy,51.7,70.99,rapeseed,19.5,18.61,223.1,1455.8,5,10,493.3,33.3
2025,Шортандинский,Shortandy,51.7,70.99,spring_wheat,15.8,18.61,223.1,1455.8,5,10,493.3,33.3
2025,Шортандинский,Shortandy,51.7,70.99,sunflower,13.9,18.61,223.1,1455.8,5,10,493.3,33.3
